State,City,Population
South Carolina,Sangaree,8220
South Carolina,Sans Souci,7869
South Carolina,"Santee, SC",944
South Carolina,Saratt,3358
South Carolina,"Sardinia, SC",3058
South Carolina,"Sardis, SC",2923
South Carolina,"Saxon, SC",3424
South Carolina,"Scotia, SC",210
South Carolina,"Scranton, SC",861
South Carolina,Seabrook Island,1819
South Carolina,Sellers,214
South Carolina,"Seneca, SC",8246
South Carolina,"Seven Oaks, SC",15144
South Carolina,"Sharon, SC",544
South Carolina,Shaw-Horatio,21462
South Carolina,"Sheldon, SC",4989
South Carolina,Shell Point,2336
South Carolina,"Shiloh, SC",214
South Carolina,"Simpsonville, SC",20125
South Carolina,Six Mile,678
South Carolina,Slater-Marietta,2176
South Carolina,"Slater, SC",5804
South Carolina,"Snelling, SC",262
South Carolina,Socastee,19952
South Carolina,"Society Hill, SC",552
South Carolina,South Congaree,2376
South Carolina,South Sumter,2411
South Carolina,Southern Shops,3767
South Carolina,Spartanburg,37525
South Carolina,"Springdale, SC",2747
South Carolina,"Springfield, SC",509
South Carolina,St. Andrews,20493
South Carolina,"St. Charles, SC",1719
South Carolina,"St. George, SC",2137
South Carolina,"St. Helena, SC",22796
South Carolina,"St. Matthews, SC",1992
South Carolina,"St. Stephen, SC",1777
South Carolina,Startex,859
South Carolina,Stateburg,1380
